0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
0.10450315622483553	0.0520879638837588	0.0009230510626414556	0.009141529842863427	0.06933499098074902	0.0910769498505486	0.14417676060558238	0.15226344986215956	0.2503139884898258	0.24988141703846178	0.24628572035017893	0.2565048077385983	0.2627268582946578	0.31306247317117863	0.2968521668200541	0.28835033489710105	0.29452544363739586	0.3053805023626812	0.3469260312597817	0.3468894854230866	0.3588835523932814	0.34185539764618156	0.31029353233239654	0.34248336867338924	0.41282526347216475	0.4134026222160849	0.4324531771663924	0.47223190223737754	0.4893121995174958	0.4908424266307496	0.471022553241188	0.48443342779666176	0.5108838483695379	0.5048215683960748	0.51042452059252	0.5230717904283089	0.5266854200156175	0.560069069267543	0.5659527144666441	0.5665764528877726	0.5967949639456342	0.5790235926434559	0.5806562362920387	0.5747893340564698	0.6169793602496219	0.622731710716024	0.614486035194679	0.6634381351747403	0.6617605300281382	0.6628095440184949	0.6697274164726223	0.6389033487868498	0.6389862063824785	0.6504210648000677	0.6324406726561391	0.6389972452546415	0.6516506592217381	0.641555356958962	0.6425906017146725	0.6152733127096857	0.6163323503182829	0.6190113669197952	0.6284209054276015	0.6290719688758322	0.6422564905966903	0.6386137169122554	0.6409036574367819	0.6438227803158267	0.6750973928008368	0.7298983235895127	0.7888867182877128	0.7890001780758433	0.7751348973268359	0.784093619267036	0.7817122253695794	0.7828137909873834	0.7774107035165458	0.7509905409423265	0.7531598218748292	0.7536418474910975	0.7694094161539393	0.7513219425966853	0.7528400110266602	0.7478216370497317	0.7417125079758657	0.7529649860935659	0.7645846862771875	0.765397772392403	0.7344549029738838	0.7533637592774398	0.7653209669351597	0.8481443763101273	0.8358320048756993	0.830052638751074	0.8562417292791317	0.8593262876636358	0.8477722750649214	0.9018678430742583	0.9191650401184118	1.2019535511160728
0.12079217942468157	0.09729060178141014	0.03165932905237456	0.03009493429788135	0.1039115252596301	0.11827103468332067	0.18952708200192392	0.18315646015928566	0.3093177744883424	0.2877379820478958	0.2942390962847754	0.30148283219625993	0.334403077194394	0.31821119662930686	0.31343689069027025	0.3098775663215716	0.3221431677475781	0.3156416581521606	0.36791915912583883	0.3755500554254687	0.3795191817217085	0.35979836263402953	0.3719787820058831	0.3538464803160313	0.43125375319258374	0.4411714425144222	0.46406803224702786	0.48237687728253764	0.49738884986143983	0.4955895250514364	0.5123028654635231	0.4959868289693281	0.5103115861302776	0.536102610645318	0.5437135542298062	0.5434470166094145	0.5440560882817416	0.542185537394986	0.5477462250524405	0.5506489142924955	0.5874574198898894	0.5805581388873089	0.5982404941790358	0.5943774962891673	0.6241331250036484	0.6383464266944676	0.6784009300800815	0.6871118352438212	0.6894732360265994	0.6870538764379543	0.6951565482278479	0.6626953072041761	0.656053733389178	0.6743694274276344	0.6757775265453345	0.6680960432235754	0.6674968078100625	0.650208696445318	0.6516161811227059	0.6267518613897802	0.6263422002893608	0.6316429365733842	0.6567013989486297	0.6608118359337642	0.6583021016742887	0.6632290848106828	0.6589169646380255	0.6690407813563324	0.7063698587660554	0.7474299557198689	0.806701762703758	0.8020797737024477	0.7920968205670935	0.7924105152171401	0.7876589062765105	0.7858363627859177	0.784855804561841	0.7455012316641401	0.7571393838233438	0.7835286705228988	0.7801076603131154	0.7782433117656085	0.7635112336691263	0.7657201322409146	0.772884466492866	0.7807832744954426	0.7744388765948309	0.7699158372084813	0.7480301745983156	0.7674909931382281	0.7993856790396174	0.8394017174962086	0.8683428806776116	0.8583157854260396	0.8902361423852494	0.8745060840983455	0.8721320774448318	0.9428062538751898	0.94185596186512	1.2250986028713378
0.19699210453937788	0.17487598077288835	0.1501558135170109	0.13483750053160604	0.2090807149734859	0.21004872354454163	0.28659689815511324	0.28547527246611537	0.35001487556654487	0.3633256081234699	0.3631431578853044	0.36161738576382874	0.41754366244064256	0.3857488582341233	0.39454355474177927	0.37923514320813023	0.38731277309882417	0.3893869626880102	0.42646403250516984	0.4272363381801685	0.4330780276874626	0.43068277006021827	0.45651104728728686	0.44375587167356256	0.5142860514597927	0.519332048708895	0.5234391057703611	0.553314188192338	0.5648172476271893	0.5636611324181358	0.5648787591971094	0.5708352649607136	0.5617660427385498	0.6210912486204414	0.6072709976067789	0.6171277896544978	0.6112913427723154	0.5851183576867318	0.5730039081711178	0.6011292204548728	0.6120650058342794	0.6327645220555569	0.6298063647286225	0.6800430967485196	0.6965006639775175	0.6972368937687909	0.7250228311647955	0.7378083809263594	0.7559371562865578	0.7538603125665793	0.7442690020375886	0.7320216482350639	0.7298791027511604	0.7303682997059016	0.74336485563347	0.7392765425570389	0.7365219935120779	0.7383280044204932	0.7043518840000638	0.7056683491743614	0.6985792508273707	0.7119290305630519	0.710468962811323	0.705319918393452	0.7141035931711595	0.7212233195057318	0.7221815424094478	0.7508014478430391	0.7928719301611993	0.8271884006582604	0.8230443667653935	0.8597894332026217	0.8444472205902951	0.8438735781210169	0.836566179745984	0.8385478389069274	0.8384152474082047	0.8088157888861904	0.8136649439841945	0.8599640740885053	0.8366849465660724	0.8388443182776695	0.8536696969492508	0.8275664575840942	0.8224201826903901	0.8262199811294835	0.818027471140361	0.8100192387155045	0.7863780988936027	0.8081962722958125	0.8138983429499065	0.8784989562672886	0.939104277747841	0.9458141454613375	0.9529775293379914	0.9453490605612973	0.9310759242931097	0.9911993818009357	0.991215740440991	1.2690831778393563
0.2938260870511544	0.24811466692990525	0.27991388195051936	0.2887363705526593	0.320215231733989	0.33152126938965365	0.3799788597980611	0.36581513224838824	0.43261900998094527	0.4601259291146462	0.4594938800900632	0.4564220240248247	0.4810418637255225	0.4963051399103997	0.5145074293584382	0.4787544907940977	0.482250312812341	0.47873361627392264	0.4933329673764941	0.5023624250435592	0.5527474120418776	0.5418132103967972	0.5421727432738237	0.5625316142452355	0.5812977305189202	0.6254683898639943	0.6218637425088687	0.6525747597320486	0.6664628676383777	0.6586997893906938	0.6509778684222172	0.662620266170604	0.6493836772023367	0.6945566539807884	0.7055318860433788	0.715768718323168	0.7159814092686536	0.6995502072700248	0.6900460675437943	0.7060622033818225	0.7023582702646523	0.7013914629595952	0.7060819813639769	0.7709655207336448	0.809097324249676	0.7889778884479526	0.7905513265225341	0.8352019218490454	0.8227047076598302	0.8213090015059494	0.83514842204448	0.8419412311007475	0.849558317369977	0.8422621790885478	0.837385594091292	0.8464730917427006	0.850122160748024	0.8383962712505169	0.8123550421986168	0.8088710972888882	0.8039633159994839	0.8063166283171059	0.8147477702012245	0.8033320621533462	0.8280833239167997	0.8238274581779508	0.8314427893791265	0.8595239193982234	0.8982993735330935	0.902895395865563	0.8981306901609156	0.936066315034545	0.9480878875071037	0.9502326341546685	0.9402662999404385	0.9294794913552524	0.9186815149066099	0.9334226667387757	0.9535069556031834	0.9236524410080718	0.9630084979469593	0.9554300521634034	0.9499646481315198	0.9395288935915489	0.9344012957531802	0.8862845670590578	0.8975575461616628	0.9072209681671651	0.8977844736551336	0.8903907760393068	0.9232351246761632	0.9672972309837402	1.0447492678513612	1.0637476705740638	1.0648260747942035	1.039622422887311	1.021118327872953	1.0636267359698066	1.0808511003678345	1.3461492993357167
0.39940314778062724	0.30929354983363533	0.3454607390842095	0.3501580088004159	0.4077832939816859	0.44905099445381813	0.42706225173382384	0.4732810436772592	0.4914063825272805	0.5441535498901908	0.5270445433766446	0.5467381473100668	0.531382491819691	0.5662431428022043	0.5910436281621134	0.5717063305529027	0.5647684779362456	0.5688366526386557	0.5890137211030528	0.5846105180269023	0.6133532151406347	0.6236575159219662	0.6060458989427606	0.6240106229621138	0.6531056829335886	0.7018741391976295	0.7016659644556997	0.7525285198302083	0.7400333739132923	0.7364582714484043	0.7278452118110672	0.7532156044412883	0.71603210643301	0.7792119598990748	0.7780902093252127	0.8066531822556384	0.791037789810022	0.7827855722786077	0.7893465437079699	0.7733404238097523	0.7690342042482274	0.7805581071121408	0.8208460133010604	0.865450878453597	0.8597130107647037	0.8632867464198435	0.8686220489212311	0.8927433955804054	0.9043146580751358	0.8990677707436856	0.9101254853350034	0.9081448670573178	0.9257964932477107	0.9274513456292199	0.9278102089443543	0.9263010882807605	0.9110431236903338	0.9094745623491338	0.8975648647802965	0.8888262445048545	0.8833468718058368	0.8870378099150085	0.8868919415140823	0.8951285687221775	0.8962760411259991	0.9309725289451398	0.9327453734435873	0.9674004453026372	0.9954860578965203	0.9904831415115962	0.9635150984016707	0.9758999746905601	0.9987650858255406	0.9969893638654108	1.0105227856368186	1.0022781433514771	1.010513994806558	1.0356181217489024	1.0348377581972616	1.0099538447069987	1.0565086630474037	1.0530228408569235	1.026902581077426	1.0139442440012139	1.0141929372332994	0.9835960335472513	0.9927401074137471	0.9865027122910608	1.002553522683781	0.9967224393535566	1.0029871593514608	1.0580692432203602	1.1424938272642096	1.1564315655487785	1.1327081201252251	1.135027516403329	1.1027385100557803	1.1509123331066446	1.1866434926957168	1.4244519288841628
0.5620613912358636	0.42798839234856434	0.5268123665955544	0.5690858195156889	0.5678927439032435	0.6186735427318388	0.6162408185003625	0.6234999644697585	0.6063032198889635	0.6657716055270488	0.6824819076357538	0.6983940201476235	0.6828674745396026	0.7288906633284786	0.7267837626717375	0.7332127938089221	0.7220300708427128	0.7359370944120145	0.7461762849872668	0.7591668203900361	0.7675375543871101	0.7661349110927733	0.7667877744720899	0.7769628351390541	0.8310920529172992	0.8614288601041158	0.85927334609608	0.8738999158721155	0.861874329761785	0.8822832781306345	0.8765294975908322	0.8943747769057722	0.8721355414421519	0.9257539018825789	0.9398468024561715	0.9465169423021016	0.9388638276475341	0.934139183191875	0.9146730790655999	0.9258345748339927	0.9509521676465116	0.9551719631690441	0.9884469216634291	0.9951135369725486	0.9909523860534897	0.9972949318363007	0.9933685117354185	1.0041700869259274	1.0148659853899484	1.0448400003689466	1.0434263709584588	1.042557412826925	1.0641559516279613	1.062813954775894	1.0624854202377507	1.065186942319094	1.0500809976014016	1.0482021507840185	1.040125624340765	1.0396379614941909	1.026333933689241	1.0244968283632898	1.0440702583059054	1.0343880087059472	1.029168028355259	1.0813289407612048	1.0849117409844686	1.1191963792097037	1.122044448927243	1.1241233731217897	1.1173401799337108	1.1294371912558314	1.1290537460804893	1.1082285973885035	1.1257306957775013	1.1443384247446522	1.1464243341927811	1.1663395868943693	1.1919479860602955	1.1856069183203732	1.1903164012234844	1.1745837907141476	1.1806668069594815	1.161761828605079	1.1670297374664638	1.1311434329045806	1.1280802532718894	1.1301428908793532	1.1368219394154508	1.168659883408858	1.1750152125992974	1.214901300723048	1.2852976005746988	1.3045415199690646	1.2703107812611254	1.2860240618500627	1.256956524418145	1.2855198665039396	1.344685461657076	1.5536540926250062
0.7386400756715545	0.5551947575711811	0.6946281646783867	0.7362660637446865	0.7439491391563959	0.7403225435182628	0.7999023190876864	0.7852953030393115	0.7399466739294542	0.7927458382364021	0.8463937722230837	0.8443793525305645	0.8543793973722882	0.8682783464847024	0.8495466909450915	0.8948192023272104	0.8861618197022796	0.8727441582824371	0.8551130766179842	0.8986309080557122	0.9155410702827607	0.9152786226146443	0.94757250799885	0.9606075056772856	0.9869824691806854	0.9852814124476248	0.9950290194580158	0.989792543833822	0.9936501741763779	1.0332167016495932	1.0386983267063676	1.0222965747783865	1.0231171227325413	1.053677685733705	1.067207174253884	1.070947466251731	1.0560745024832547	1.0341891751829373	1.0337576901323098	1.0813141255647556	1.089729840182504	1.0985795997018017	1.1413436683848897	1.1442130603779206	1.1387725691782082	1.1370982820423694	1.134804036176113	1.1359349948868664	1.1290992167026384	1.1568780084372379	1.186332302389817	1.1957826573222923	1.1966425330436956	1.1928270908702872	1.1889478898262928	1.188341110448323	1.189338664175142	1.1838890863760652	1.182944788838553	1.1614571498329134	1.1679473321829439	1.1814038043030552	1.176696981143682	1.1730064926746138	1.1853997871764421	1.2346519967806873	1.2184033583686018	1.2330210639710562	1.234282959754137	1.2335959771649367	1.2534015592871754	1.258805115373153	1.2629659241664895	1.2710335780669566	1.266010743647675	1.2584380760384364	1.2978086223004364	1.2848453361062284	1.2937832088653134	1.359211014636057	1.3459938571624954	1.306499251044269	1.3283743245601312	1.3238730129461715	1.303365164748293	1.26385612684048	1.2660949031270352	1.3206762025617058	1.3186038476472954	1.3497810048811523	1.3586249411569353	1.385795470978779	1.4183193650769708	1.429686181989696	1.4254731813831598	1.439495051951306	1.3879415676961553	1.3736545758457934	1.4969717155779234	1.6876092277651755
0.8295442515508684	0.6122964155387334	0.7748456379646482	0.8007750825777427	0.8375749378305257	0.8397069910189559	0.8374120610604594	0.8658002788273425	0.8283551052375906	0.8594357899528795	0.9055179851498742	0.893072515226091	0.9305214401497934	0.927273240749185	0.9190302407802868	0.9367802049775804	0.9464932162106066	0.9248576199944076	0.9313159504234361	0.993103524099781	0.991676688713027	0.9912845075091092	1.0218606572557252	1.0405643708684489	1.0509574591451352	1.0628216141961935	1.0667286159077327	1.0740674079473402	1.0969651669323073	1.1145302107881692	1.131720218033734	1.0748089027307324	1.1023149639103542	1.1193434234303419	1.1246792062980402	1.1296925547055419	1.1281761237567995	1.1111572644768914	1.097365109720006	1.1578417102102345	1.148275574956238	1.1635742857265545	1.2053307012967656	1.1853082470511873	1.2012290142734	1.191811075255255	1.1955466180815584	1.2070214035088316	1.2029054457781807	1.236678112980055	1.2567561162441583	1.2583768556154131	1.2634341167274046	1.2685908960677903	1.2487025558037632	1.2498860768454072	1.2463993140899516	1.2452067729960352	1.252470833975607	1.2319413591535522	1.2327188770022617	1.2375113978655916	1.2301537286168185	1.2350614871661842	1.2539633500941059	1.2962110557731008	1.290661973979878	1.2946694052397518	1.2856682005437574	1.3063856144857673	1.309132451709158	1.3062879858373713	1.311158511819702	1.3466829591438731	1.3443538957522938	1.360742842676415	1.3596179579989056	1.3474498394017789	1.3410654694646813	1.4169962218879606	1.392545394421107	1.4072756663879797	1.401337658137423	1.3988301232463183	1.3660497533616058	1.3514413198560284	1.3518295856660045	1.421331094630867	1.4367339625377777	1.4400633782680528	1.4582144360170948	1.4715397564582766	1.4684817346860202	1.5095506256005116	1.5233390643410467	1.5206797083695065	1.471112599848305	1.4587301705021465	1.5995451140965824	1.756085769201852
0.9186709432774136	0.6781510473099557	0.8445725117801599	0.8875755197527972	0.9118155763254823	0.8916003495579619	0.9217243490374798	0.9485608328266848	0.9098470271998076	0.9465531496724848	0.9849666760040376	0.9895173556767374	1.0247115171464412	1.0062653576798217	0.9968415303688565	1.0034699828919273	1.0299257027331836	1.0068914964420224	1.0252985537369044	1.0687571521320935	1.0680580935424224	1.0843932101968758	1.1285126479780114	1.1248341445177514	1.109103312057003	1.1337096852468656	1.151641230556275	1.1853065829344134	1.1938836457765805	1.1984844309639349	1.1969915875951598	1.153952268647821	1.1955662688939486	1.2003631991509338	1.1989850473828723	1.1902082248576065	1.2015167385828136	1.1777682495547506	1.1603067229512738	1.2272982707076538	1.2163992580118212	1.2279846233111409	1.2779036982642216	1.2610619367428664	1.2785243578829797	1.2801579982030307	1.279071470352157	1.2928408248765353	1.2921172461101806	1.3229149596816105	1.3250546488762092	1.333665652705705	1.3329654304767482	1.3355863026346915	1.3532933539321537	1.338036375812293	1.3232010406104155	1.338862676591139	1.343190914709422	1.3202431631551255	1.3195255022159476	1.319187124303998	1.3122502135930905	1.3189198328688527	1.3273976714589137	1.350682945667454	1.3615814184361095	1.3583239546251593	1.3445285132271452	1.4023672763045836	1.40007956663944	1.3857457346372244	1.397853057923672	1.4435011710768313	1.445003527836803	1.4422105282201167	1.4451050037756379	1.4455675245639923	1.446743842090682	1.4824206155211153	1.4789323721748713	1.5128841449025443	1.4980927144371998	1.494476760203277	1.4776583919412192	1.4598861032853205	1.4833876020941663	1.5473199967140494	1.5540472341104645	1.553330460876438	1.540459835487798	1.5729154975321926	1.5824077648539063	1.6202769593075916	1.6312969332351215	1.593680122262773	1.5414743017227721	1.5663328741179336	1.722554647456053	1.852071634351907
0.9170547060879111	0.64537301555076	0.8209212028534156	0.87658879491326	0.8927190954691038	0.8874366680325227	0.9052558493840461	0.9069035470613191	0.8835090926292302	0.9287687095309167	0.970876447675163	0.9856580115280333	1.0007785508976277	0.9999858939249104	0.9665811136964733	0.96271349028921	0.9948020954271388	1.0052845794652456	1.026371913408316	1.0514414283249045	1.0674290567771154	1.0757568655700904	1.1179139752214073	1.1065541001825252	1.1142554486459768	1.133783883475179	1.1408801366756887	1.1824415543939826	1.1791114712639765	1.1767337772043762	1.1616869247765438	1.1530870473273365	1.1714076044317496	1.175739492921708	1.1748403689301012	1.1612362916323467	1.1597641445049969	1.1515035479638163	1.1686720627219858	1.1960478854560406	1.2091542361248775	1.221719855954669	1.2800876788130486	1.2593744557060176	1.2621970974017085	1.2617613338406573	1.253685950917218	1.2651992513151231	1.2764774632067748	1.3139639402593037	1.3206988269368065	1.3297202528908418	1.320709872503338	1.320347915889669	1.322723916647177	1.3315987644010343	1.3138036348414266	1.3266799228711474	1.3304576650028954	1.3163370510123562	1.311091704886267	1.3183886649132122	1.3132561402040976	1.3224531822321892	1.328099395904746	1.33430050439157	1.3272667276027748	1.3406849570538184	1.327996547731956	1.3994693395017086	1.4006189475347828	1.4015165099776807	1.4039301384328153	1.4416045859460236	1.4454677215348233	1.4366592159748945	1.4307443398643311	1.4586577179760658	1.4582852112464182	1.450050103986869	1.4890166329467256	1.512707150478589	1.502435471585235	1.5062001651853714	1.475340438911763	1.4977233958510343	1.5024734263748134	1.5650826613936588	1.5636373380489172	1.5591813260410714	1.5679404921667155	1.5922703210142786	1.600124257676281	1.6436836550275067	1.6501223330834036	1.5976595485116167	1.5637629785726332	1.5863622628590517	1.7500324929385984	1.8630273409225282
